INFO 2026-02-06 09:44:28,371 autoreload 5970 130588273750144 Watching for file changes with StatReloader
INFO 2026-05-03 09:01:24,074 middleware 23059 132128150906560 Response: GET /media/reports/2026/05/03/report_1383e791-e0ac-4547-84ea-cec0c1192a5d.pdf [200] - 0.014s
INFO 2026-05-03 09:32:09,395 middleware 23059 132128142513856 Request: GET /api/results/6/report/ from 127.0.0.1
INFO 2026-05-03 09:32:09,414 middleware 23059 132128142513856 Response: GET /api/results/6/report/ [404] - 0.019s
WARNING 2026-05-03 09:32:09,415 log 23059 132128142513856 Not Found: /api/results/6/report/
WARNING 2026-05-03 09:32:09,415 basehttp 23059 132128142513856 "GET /api/results/6/report/ HTTP/1.1" 404 36
INFO 2026-05-03 09:32:17,703 middleware 23059 132128142513856 Request: GET /api/results/6/report/ from 127.0.0.1
INFO 2026-05-03 09:32:17,725 middleware 23059 132128142513856 Response: GET /api/results/6/report/ [404] - 0.022s
WARNING 2026-05-03 09:32:17,725 log 23059 132128142513856 Not Found: /api/results/6/report/
WARNING 2026-05-03 09:32:17,726 basehttp 23059 132128142513856 "GET /api/results/6/report/ HTTP/1.1" 404 36
INFO 2026-05-03 09:32:26,626 middleware 23059 132128142513856 Request: GET /api/results/7/report/ from 127.0.0.1
INFO 2026-05-03 09:32:26,651 middleware 23059 132128142513856 Response: GET /api/results/7/report/ [200] - 0.025s
INFO 2026-05-03 09:33:08,467 middleware 23059 132128142513856 Request: GET /api/results/ from 127.0.0.1
INFO 2026-05-03 09:33:08,507 middleware 23059 132128142513856 Response: GET /api/results/ [200] - 0.040s
INFO 2026-05-03 09:34:13,501 middleware 23059 132128150906560 Request: GET /api/results/ from 127.0.0.1
ERROR 2026-05-03 09:34:13,504 exceptions 23059 132128150906560 Exception occurred: {'detail': ErrorDetail(string='Authorization header must contain two space-delimited values', code='authentication_failed'), 'code': ErrorDetail(string='bad_authorization_header', code='authentication_failed')}
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 497, in dispatch
    self.initial(request, *args, **kwargs)
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 414, in initial
    self.perform_authentication(request)
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 324, in perform_authentication
    request.user
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/request.py", line 227, in user
    self._authenticate()
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/request.py", line 380, in _authenticate
    user_auth_tuple = authenticator.authenticate(self)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework_simplejwt/authentication.py", line 45, in authenticate
    raw_token = self.get_raw_token(header)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework_simplejwt/authentication.py", line 88, in get_raw_token
    raise AuthenticationFailed(
rest_framework_simplejwt.exceptions.AuthenticationFailed: {'detail': ErrorDetail(string='Authorization header must contain two space-delimited values', code='authentication_failed'), 'code': ErrorDetail(string='bad_authorization_header', code='authentication_failed')}
INFO 2026-05-03 09:34:13,506 middleware 23059 132128150906560 Response: GET /api/results/ [401] - 0.005s
WARNING 2026-05-03 09:34:13,506 log 23059 132128150906560 Unauthorized: /api/results/
WARNING 2026-05-03 09:34:13,507 basehttp 23059 132128150906560 "GET /api/results/ HTTP/1.1" 401 196
INFO 2026-05-03 09:34:16,541 middleware 23059 132128150906560 Request: GET /api/results/ from 127.0.0.1
INFO 2026-05-03 09:34:16,580 middleware 23059 132128150906560 Response: GET /api/results/ [200] - 0.038s
INFO 2026-05-03 09:36:12,463 middleware 23059 132128132024000 Request: GET /admin/authentication/user/ from 127.0.0.1
INFO 2026-05-03 09:36:12,704 middleware 23059 132128132024000 Response: GET /admin/authentication/user/ [200] - 0.245s
INFO 2026-05-03 09:36:12,827 middleware 23059 132128132024000 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-03 09:36:12,894 middleware 23059 132128132024000 Response: GET /admin/jsi18n/ [200] - 0.067s
INFO 2026-05-03 09:36:15,770 middleware 23059 132128132024000 Request: GET /admin/authentication/user/add/ from 127.0.0.1
INFO 2026-05-03 09:36:15,961 middleware 23059 132128132024000 Response: GET /admin/authentication/user/add/ [200] - 0.191s
INFO 2026-05-03 09:36:16,099 middleware 23059 132128132024000 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-03 09:36:16,156 middleware 23059 132128132024000 Response: GET /admin/jsi18n/ [200] - 0.057s
INFO 2026-05-03 09:37:08,806 middleware 23059 132128132024000 Request: POST /admin/authentication/user/add/ from 127.0.0.1
INFO 2026-05-03 09:37:08,986 middleware 23059 132128132024000 Response: POST /admin/authentication/user/add/ [200] - 0.180s
INFO 2026-05-03 09:37:09,118 middleware 23059 132128132024000 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-03 09:37:09,198 middleware 23059 132128132024000 Response: GET /admin/jsi18n/ [200] - 0.080s
INFO 2026-05-03 09:37:17,337 middleware 23059 132128132024000 Request: POST /admin/authentication/user/add/ from 127.0.0.1
INFO 2026-05-03 09:37:17,485 middleware 23059 132128132024000 Response: POST /admin/authentication/user/add/ [200] - 0.149s
INFO 2026-05-03 09:37:17,593 middleware 23059 132128132024000 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-03 09:37:17,622 middleware 23059 132128132024000 Response: GET /admin/jsi18n/ [200] - 0.028s
INFO 2026-05-03 09:38:44,644 middleware 23059 132128115238592 Request: POST /api/auth/register/ from 127.0.0.1
INFO 2026-05-03 09:38:54,187 middleware 23059 132128115238592 Response: POST /api/auth/register/ [201] - 9.543s
INFO 2026-05-03 09:39:45,060 middleware 23059 132128123631296 Request: POST /api/auth/verify_otp/ from 127.0.0.1
INFO 2026-05-03 09:39:45,131 middleware 23059 132128123631296 Response: POST /api/auth/verify_otp/ [201] - 0.070s
INFO 2026-05-03 09:40:46,141 middleware 23059 132128132024000 Request: POST /admin/authentication/user/add/ from 127.0.0.1
INFO 2026-05-03 09:40:46,383 middleware 23059 132128132024000 Response: POST /admin/authentication/user/add/ [200] - 0.242s
INFO 2026-05-03 09:40:46,543 middleware 23059 132128132024000 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-03 09:40:46,571 middleware 23059 132128132024000 Response: GET /admin/jsi18n/ [200] - 0.027s
INFO 2026-05-03 09:40:48,400 middleware 23059 132128132024000 Request: GET /admin/authentication/user/ from 127.0.0.1
INFO 2026-05-03 09:40:48,448 middleware 23059 132128132024000 Response: GET /admin/authentication/user/ [200] - 0.048s
INFO 2026-05-03 09:40:48,577 middleware 23059 132128132024000 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-03 09:40:48,603 middleware 23059 132128132024000 Response: GET /admin/jsi18n/ [200] - 0.025s
INFO 2026-05-03 09:40:51,524 middleware 23059 132128132024000 Request: GET /admin/classes/enrollment/ from 127.0.0.1
INFO 2026-05-03 09:40:51,572 middleware 23059 132128132024000 Response: GET /admin/classes/enrollment/ [200] - 0.048s
INFO 2026-05-03 09:40:51,675 middleware 23059 132128132024000 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-03 09:40:51,703 middleware 23059 132128132024000 Response: GET /admin/jsi18n/ [200] - 0.028s
INFO 2026-05-03 09:40:56,632 middleware 23059 132128132024000 Request: GET /admin/classes/class/ from 127.0.0.1
INFO 2026-05-03 09:40:56,712 middleware 23059 132128132024000 Response: GET /admin/classes/class/ [200] - 0.080s
INFO 2026-05-03 09:40:56,858 middleware 23059 132128132024000 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-03 09:40:56,879 middleware 23059 132128132024000 Response: GET /admin/jsi18n/ [200] - 0.021s
INFO 2026-05-03 09:41:01,194 middleware 23059 132128132024000 Request: GET /admin/classes/class/7/change/ from 127.0.0.1
INFO 2026-05-03 09:41:01,256 middleware 23059 132128132024000 Response: GET /admin/classes/class/7/change/ [200] - 0.062s
INFO 2026-05-03 09:41:01,349 middleware 23059 132128132024000 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-03 09:41:01,375 middleware 23059 132128132024000 Response: GET /admin/jsi18n/ [200] - 0.026s
INFO 2026-05-03 09:41:06,091 middleware 23059 132128102647488 Request: GET /admin/authentication/user/ from 127.0.0.1
INFO 2026-05-03 09:41:06,141 middleware 23059 132128102647488 Response: GET /admin/authentication/user/ [200] - 0.050s
INFO 2026-05-03 09:41:06,203 middleware 23059 132128102647488 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-03 09:41:06,239 middleware 23059 132128102647488 Response: GET /admin/jsi18n/ [200] - 0.036s
INFO 2026-05-03 09:41:11,128 middleware 23059 132128102647488 Request: GET /admin/classes/class/ from 127.0.0.1
INFO 2026-05-03 09:41:11,176 middleware 23059 132128102647488 Response: GET /admin/classes/class/ [200] - 0.047s
INFO 2026-05-03 09:41:11,231 middleware 23059 132128102647488 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-03 09:41:11,266 middleware 23059 132128102647488 Response: GET /admin/jsi18n/ [200] - 0.036s
INFO 2026-05-03 09:41:14,488 middleware 23059 132128102647488 Request: GET /admin/classes/class/7/change/ from 127.0.0.1
INFO 2026-05-03 09:41:14,548 middleware 23059 132128102647488 Response: GET /admin/classes/class/7/change/ [200] - 0.060s
INFO 2026-05-03 09:41:14,641 middleware 23059 132128102647488 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-03 09:41:14,666 middleware 23059 132128102647488 Response: GET /admin/jsi18n/ [200] - 0.025s
INFO 2026-05-03 09:41:58,497 middleware 23059 132127622428352 Request: POST /api/classes/08Y025/students/ from 127.0.0.1
ERROR 2026-05-03 09:41:58,526 exceptions 23059 132127622428352 Exception occurred: Method "POST" not allowed.
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 167, in http_method_not_allowed
    raise exceptions.MethodNotAllowed(request.method)
rest_framework.exceptions.MethodNotAllowed: Method "POST" not allowed.
INFO 2026-05-03 09:41:58,537 middleware 23059 132127622428352 Response: POST /api/classes/08Y025/students/ [405] - 0.040s
WARNING 2026-05-03 09:41:58,538 log 23059 132127622428352 Method Not Allowed: /api/classes/08Y025/students/
WARNING 2026-05-03 09:41:58,540 basehttp 23059 132127622428352 "POST /api/classes/08Y025/students/ HTTP/1.1" 405 98
INFO 2026-05-03 09:42:28,307 middleware 23059 132127622428352 Request: POST /api/classes/08Y025/enroll/ from 127.0.0.1
INFO 2026-05-03 09:42:28,351 middleware 23059 132127622428352 Response: POST /api/classes/08Y025/enroll/ [200] - 0.044s
INFO 2026-05-03 09:43:30,697 middleware 23059 132127614035648 Request: POST /api/submission/ from 127.0.0.1
INFO 2026-05-03 09:43:30,724 middleware 23059 132127614035648 Response: POST /api/submission/ [404] - 0.028s
WARNING 2026-05-03 09:43:30,725 log 23059 132127614035648 Not Found: /api/submission/
WARNING 2026-05-03 09:43:30,726 basehttp 23059 132127614035648 "POST /api/submission/ HTTP/1.1" 404 3874
INFO 2026-05-03 09:44:02,016 middleware 23059 132127614035648 Request: POST /api/submissions/ from 127.0.0.1
INFO 2026-05-03 09:44:02,186 middleware 23059 132127614035648 Response: POST /api/submissions/ [201] - 0.170s
INFO 2026-05-03 09:44:02,252 tasks 21240 133053653209216 📄 Extracting paragraphs from submission 6f0799fc-d7f4-46ff-829e-5a4f8e94bdd5
INFO 2026-05-03 09:44:11,985 middleware 23059 132128102647488 Request: GET /admin/submissions/submission/ from 127.0.0.1
INFO 2026-05-03 09:44:12,122 middleware 23059 132128102647488 Response: GET /admin/submissions/submission/ [200] - 0.137s
INFO 2026-05-03 09:44:12,227 middleware 23059 132128102647488 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-03 09:44:12,273 middleware 23059 132128102647488 Response: GET /admin/jsi18n/ [200] - 0.046s
INFO 2026-05-03 09:44:13,811 middleware 23059 132128102647488 Request: GET /admin/submissions/submission/6f0799fc-d7f4-46ff-829e-5a4f8e94bdd5/change/ from 127.0.0.1
INFO 2026-05-03 09:44:13,902 middleware 23059 132128102647488 Response: GET /admin/submissions/submission/6f0799fc-d7f4-46ff-829e-5a4f8e94bdd5/change/ [200] - 0.091s
INFO 2026-05-03 09:44:14,055 middleware 23059 132128102647488 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-03 09:44:14,106 middleware 23059 132128102647488 Response: GET /admin/jsi18n/ [200] - 0.051s
INFO 2026-05-03 09:44:17,044 middleware 23059 132128102647488 Request: GET /admin/submissions/submission/6f0799fc-d7f4-46ff-829e-5a4f8e94bdd5/change/ from 127.0.0.1
INFO 2026-05-03 09:44:17,163 middleware 23059 132128102647488 Response: GET /admin/submissions/submission/6f0799fc-d7f4-46ff-829e-5a4f8e94bdd5/change/ [200] - 0.119s
INFO 2026-05-03 09:44:17,351 middleware 23059 132128102647488 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-05-03 09:44:17,388 middleware 23059 132128102647488 Response: GET /admin/jsi18n/ [200] - 0.037s
INFO 2026-05-03 09:44:28,211 tasks 21240 133053653209216 ✅ Received analysis for 4 paragraphs
INFO 2026-05-03 09:44:28,252 tasks 21240 133053653209216 ✅ Submission 6f0799fc-d7f4-46ff-829e-5a4f8e94bdd5 completed successfully
INFO 2026-05-03 09:44:34,365 middleware 23059 132127614035648 Request: GET /api/results/ from 127.0.0.1
INFO 2026-05-03 09:44:34,430 middleware 23059 132127614035648 Response: GET /api/results/ [200] - 0.066s
INFO 2026-05-03 09:44:47,930 middleware 23059 132127614035648 Request: GET /api/results/ from 127.0.0.1
INFO 2026-05-03 09:44:47,968 middleware 23059 132127614035648 Response: GET /api/results/ [200] - 0.037s
INFO 2026-05-03 09:45:27,677 middleware 23059 132127614035648 Request: GET /api/results/ from 127.0.0.1
INFO 2026-05-03 09:45:27,713 middleware 23059 132127614035648 Response: GET /api/results/ [200] - 0.036s
INFO 2026-05-03 13:55:06,384 middleware 34045 133475886687936 Request: POST /api/auth/student_login/ from 127.0.0.1
ERROR 2026-05-03 13:55:07,119 exceptions 34045 133475886687936 Exception occurred: Invalid email or password
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/ace_backend/apps/authentication/views.py", line 62, in student_login
    raise AuthenticationFailed('Invalid email or password')
rest_framework.exceptions.AuthenticationFailed: Invalid email or password
INFO 2026-05-03 13:55:07,121 middleware 34045 133475886687936 Response: POST /api/auth/student_login/ [401] - 0.737s
WARNING 2026-05-03 13:55:07,122 log 34045 133475886687936 Unauthorized: /api/auth/student_login/
WARNING 2026-05-03 13:55:07,122 basehttp 34045 133475886687936 "POST /api/auth/student_login/ HTTP/1.1" 401 92
INFO 2026-05-03 13:55:52,080 middleware 34045 133475886687936 Request: POST /api/auth/student_login/ from 127.0.0.1
ERROR 2026-05-03 13:55:52,835 exceptions 34045 133475886687936 Exception occurred: Invalid email or password
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/ace_backend/apps/authentication/views.py", line 62, in student_login
    raise AuthenticationFailed('Invalid email or password')
rest_framework.exceptions.AuthenticationFailed: Invalid email or password
INFO 2026-05-03 13:55:52,835 middleware 34045 133475886687936 Response: POST /api/auth/student_login/ [401] - 0.755s
WARNING 2026-05-03 13:55:52,836 log 34045 133475886687936 Unauthorized: /api/auth/student_login/
WARNING 2026-05-03 13:55:52,836 basehttp 34045 133475886687936 "POST /api/auth/student_login/ HTTP/1.1" 401 92
INFO 2026-05-03 14:11:24,875 middleware 34045 133475886687936 Request: POST /api/auth/student_login/ from 127.0.0.1
INFO 2026-05-03 14:11:25,636 middleware 34045 133475886687936 Response: POST /api/auth/student_login/ [200] - 0.761s
INFO 2026-05-03 14:17:35,841 middleware 34045 133475886687936 Request: GET /api/classes/enrolled/ from 127.0.0.1
INFO 2026-05-03 14:17:35,898 middleware 34045 133475886687936 Response: GET /api/classes/enrolled/ [200] - 0.057s
INFO 2026-05-03 14:17:35,941 middleware 34045 133475877246656 Request: GET /api/classes/enrolled/ from 127.0.0.1
INFO 2026-05-03 14:17:35,968 middleware 34045 133475877246656 Response: GET /api/classes/enrolled/ [200] - 0.026s
INFO 2026-05-03 14:17:40,097 middleware 34045 133475886687936 Request: GET /api/classes/08Y025/assignment/ from 127.0.0.1
INFO 2026-05-03 14:17:40,152 middleware 34045 133475886687936 Response: GET /api/classes/08Y025/assignment/ [200] - 0.055s
INFO 2026-05-03 14:17:40,196 middleware 34045 133475877246656 Request: GET /api/classes/08Y025/assignment/ from 127.0.0.1
INFO 2026-05-03 14:17:40,233 middleware 34045 133475877246656 Response: GET /api/classes/08Y025/assignment/ [200] - 0.037s
INFO 2026-05-03 14:17:51,515 middleware 34045 133475877246656 Request: GET /api/classes/enrolled/ from 127.0.0.1
INFO 2026-05-03 14:17:51,548 middleware 34045 133475877246656 Response: GET /api/classes/enrolled/ [200] - 0.033s
INFO 2026-05-03 14:17:51,554 middleware 34045 133475886687936 Request: GET /api/classes/enrolled/ from 127.0.0.1
INFO 2026-05-03 14:17:51,600 middleware 34045 133475886687936 Response: GET /api/classes/enrolled/ [200] - 0.046s
INFO 2026-05-03 14:18:00,374 middleware 34045 133475886687936 Request: POST /api/auth/logout/ from 127.0.0.1
INFO 2026-05-03 14:18:00,406 middleware 34045 133475886687936 Response: POST /api/auth/logout/ [200] - 0.032s
INFO 2026-05-03 14:21:02,500 middleware 34045 133475886687936 Request: POST /api/auth/teacher_login/ from 127.0.0.1
INFO 2026-05-03 14:21:03,236 middleware 34045 133475886687936 Response: POST /api/auth/teacher_login/ [200] - 0.736s
INFO 2026-05-03 14:21:13,534 middleware 34045 133475886687936 Request: GET /api/classes/ from 127.0.0.1
INFO 2026-05-03 14:21:13,566 middleware 34045 133475886687936 Response: GET /api/classes/ [200] - 0.033s
INFO 2026-05-03 14:21:13,613 middleware 34045 133475877246656 Request: GET /api/classes/ from 127.0.0.1
INFO 2026-05-03 14:21:13,644 middleware 34045 133475886687936 Request: GET /api/classes/08Y025/assignment/ from 127.0.0.1
INFO 2026-05-03 14:21:13,666 middleware 34045 133475877246656 Response: GET /api/classes/ [200] - 0.053s
INFO 2026-05-03 14:21:13,698 middleware 34045 133475886687936 Response: GET /api/classes/08Y025/assignment/ [200] - 0.054s
INFO 2026-05-03 14:21:13,743 middleware 34045 133475877246656 Request: GET /api/classes/08Y025/assignment/ from 127.0.0.1
INFO 2026-05-03 14:21:13,806 middleware 34045 133475877246656 Response: GET /api/classes/08Y025/assignment/ [200] - 0.063s
INFO 2026-05-03 14:21:19,545 middleware 34045 133475877246656 Request: GET /api/classes/ from 127.0.0.1
INFO 2026-05-03 14:21:19,581 middleware 34045 133475877246656 Response: GET /api/classes/ [200] - 0.037s
INFO 2026-05-03 14:21:19,585 middleware 34045 133475886687936 Request: GET /api/classes/ from 127.0.0.1
INFO 2026-05-03 14:21:19,638 middleware 34045 133475886687936 Response: GET /api/classes/ [200] - 0.052s
INFO 2026-05-03 14:21:23,480 middleware 34045 133475886687936 Request: GET /api/classes/ from 127.0.0.1
INFO 2026-05-03 14:21:23,528 middleware 34045 133475886687936 Response: GET /api/classes/ [200] - 0.047s
INFO 2026-05-03 14:21:23,533 middleware 34045 133475877246656 Request: GET /api/classes/ from 127.0.0.1
INFO 2026-05-03 14:21:23,577 middleware 34045 133475877246656 Response: GET /api/classes/ [200] - 0.043s
INFO 2026-05-03 14:21:23,635 middleware 34045 133475877246656 Request: GET /api/classes/08Y025/assignment/ from 127.0.0.1
INFO 2026-05-03 14:21:23,700 middleware 34045 133475877246656 Response: GET /api/classes/08Y025/assignment/ [200] - 0.066s
INFO 2026-05-03 14:21:23,705 middleware 34045 133475886687936 Request: GET /api/classes/08Y025/assignment/ from 127.0.0.1
INFO 2026-05-03 14:21:23,765 middleware 34045 133475886687936 Response: GET /api/classes/08Y025/assignment/ [200] - 0.060s
INFO 2026-05-03 14:21:27,107 middleware 34045 133475886687936 Request: GET /api/classes/08Y025/assignment/ from 127.0.0.1
INFO 2026-05-03 14:21:27,151 middleware 34045 133475886687936 Response: GET /api/classes/08Y025/assignment/ [200] - 0.044s
INFO 2026-05-03 14:21:56,322 middleware 34045 133475886687936 Request: POST /api/classes/08Y025/assignments/ from 127.0.0.1
INFO 2026-05-03 14:21:56,354 middleware 34045 133475886687936 Response: POST /api/classes/08Y025/assignments/ [201] - 0.032s
INFO 2026-05-03 14:22:13,060 middleware 34045 133475886687936 Request: GET /api/classes/enrolled/ from 127.0.0.1
INFO 2026-05-03 14:22:13,088 middleware 34045 133475886687936 Response: GET /api/classes/enrolled/ [200] - 0.028s
INFO 2026-05-03 14:22:13,097 middleware 34045 133475877246656 Request: GET /api/classes/enrolled/ from 127.0.0.1
INFO 2026-05-03 14:22:13,133 middleware 34045 133475877246656 Response: GET /api/classes/enrolled/ [200] - 0.036s
INFO 2026-05-03 14:22:15,086 middleware 34045 133475877246656 Request: GET /api/classes/08Y025/assignment/ from 127.0.0.1
INFO 2026-05-03 14:22:15,128 middleware 34045 133475877246656 Response: GET /api/classes/08Y025/assignment/ [200] - 0.042s
INFO 2026-05-03 14:22:15,132 middleware 34045 133475886687936 Request: GET /api/classes/08Y025/assignment/ from 127.0.0.1
INFO 2026-05-03 14:22:15,193 middleware 34045 133475886687936 Response: GET /api/classes/08Y025/assignment/ [200] - 0.061s
INFO 2026-05-03 14:22:53,615 middleware 34045 133475886687936 Request: POST /api/submissions/ from 127.0.0.1
INFO 2026-05-03 14:22:53,969 middleware 34045 133475886687936 Response: POST /api/submissions/ [201] - 0.354s
INFO 2026-05-03 14:22:54,337 tasks 21240 133053653209216 📄 Extracting paragraphs from submission fd425916-58ab-419e-8f4a-addc4bfc2dd8
INFO 2026-05-03 14:22:59,837 middleware 34045 133475886687936 Request: GET /api/submissions/fd425916-58ab-419e-8f4a-addc4bfc2dd8/status/ from 127.0.0.1
INFO 2026-05-03 14:22:59,870 middleware 34045 133475886687936 Response: GET /api/submissions/fd425916-58ab-419e-8f4a-addc4bfc2dd8/status/ [200] - 0.033s
INFO 2026-05-03 14:23:02,832 middleware 34045 133475886687936 Request: GET /api/submissions/fd425916-58ab-419e-8f4a-addc4bfc2dd8/status/ from 127.0.0.1
INFO 2026-05-03 14:23:02,860 middleware 34045 133475886687936 Response: GET /api/submissions/fd425916-58ab-419e-8f4a-addc4bfc2dd8/status/ [200] - 0.027s
INFO 2026-05-03 14:23:03,705 middleware 34045 133475886687936 Request: GET /api/classes/ from 127.0.0.1
INFO 2026-05-03 14:23:03,710 middleware 34045 133475877246656 Request: GET /api/classes/08Y025/assignment/ from 127.0.0.1
INFO 2026-05-03 14:23:03,760 middleware 34045 133475886687936 Response: GET /api/classes/ [200] - 0.055s
INFO 2026-05-03 14:23:03,775 middleware 34045 133475862734528 Request: GET /api/classes/ from 127.0.0.1
INFO 2026-05-03 14:23:03,786 middleware 34045 133475877246656 Response: GET /api/classes/08Y025/assignment/ [200] - 0.076s
INFO 2026-05-03 14:23:03,797 middleware 34045 133475886687936 Request: GET /api/classes/08Y025/assignment/ from 127.0.0.1
INFO 2026-05-03 14:23:03,860 middleware 34045 133475862734528 Response: GET /api/classes/ [200] - 0.085s
INFO 2026-05-03 14:23:03,899 middleware 34045 133475886687936 Response: GET /api/classes/08Y025/assignment/ [200] - 0.102s
INFO 2026-05-03 14:23:03,945 middleware 34045 133475862734528 Request: GET /api/classes/08Y025/assignment/ from 127.0.0.1
INFO 2026-05-03 14:23:03,996 middleware 34045 133475862734528 Response: GET /api/classes/08Y025/assignment/ [200] - 0.051s
INFO 2026-05-03 14:23:04,016 middleware 34045 133475886687936 Request: GET /api/classes/08Y025/assignment/ from 127.0.0.1
INFO 2026-05-03 14:23:04,067 middleware 34045 133475886687936 Response: GET /api/classes/08Y025/assignment/ [200] - 0.052s
INFO 2026-05-03 14:23:05,832 middleware 34045 133475886687936 Request: GET /api/submissions/fd425916-58ab-419e-8f4a-addc4bfc2dd8/status/ from 127.0.0.1
INFO 2026-05-03 14:23:05,859 middleware 34045 133475886687936 Response: GET /api/submissions/fd425916-58ab-419e-8f4a-addc4bfc2dd8/status/ [200] - 0.027s
INFO 2026-05-03 14:23:08,834 middleware 34045 133475886687936 Request: GET /api/submissions/fd425916-58ab-419e-8f4a-addc4bfc2dd8/status/ from 127.0.0.1
INFO 2026-05-03 14:23:08,869 middleware 34045 133475886687936 Response: GET /api/submissions/fd425916-58ab-419e-8f4a-addc4bfc2dd8/status/ [200] - 0.036s
INFO 2026-05-03 14:23:11,833 middleware 34045 133475886687936 Request: GET /api/submissions/fd425916-58ab-419e-8f4a-addc4bfc2dd8/status/ from 127.0.0.1
INFO 2026-05-03 14:23:11,878 middleware 34045 133475886687936 Response: GET /api/submissions/fd425916-58ab-419e-8f4a-addc4bfc2dd8/status/ [200] - 0.045s
INFO 2026-05-03 14:23:14,843 middleware 34045 133475886687936 Request: GET /api/submissions/fd425916-58ab-419e-8f4a-addc4bfc2dd8/status/ from 127.0.0.1
INFO 2026-05-03 14:23:14,899 middleware 34045 133475886687936 Response: GET /api/submissions/fd425916-58ab-419e-8f4a-addc4bfc2dd8/status/ [200] - 0.056s
INFO 2026-05-03 14:23:17,836 middleware 34045 133475886687936 Request: GET /api/submissions/fd425916-58ab-419e-8f4a-addc4bfc2dd8/status/ from 127.0.0.1
INFO 2026-05-03 14:23:17,867 middleware 34045 133475886687936 Response: GET /api/submissions/fd425916-58ab-419e-8f4a-addc4bfc2dd8/status/ [200] - 0.031s
INFO 2026-05-03 14:23:20,834 middleware 34045 133475886687936 Request: GET /api/submissions/fd425916-58ab-419e-8f4a-addc4bfc2dd8/status/ from 127.0.0.1
INFO 2026-05-03 14:23:20,867 middleware 34045 133475886687936 Response: GET /api/submissions/fd425916-58ab-419e-8f4a-addc4bfc2dd8/status/ [200] - 0.033s
INFO 2026-05-03 14:23:21,022 middleware 34045 133475862734528 Request: GET /api/classes/08Y025/assignment/ from 127.0.0.1
INFO 2026-05-03 14:23:21,023 middleware 34045 133475886687936 Request: GET /api/classes/ from 127.0.0.1
INFO 2026-05-03 14:23:21,092 middleware 34045 133475886687936 Response: GET /api/classes/ [200] - 0.069s
INFO 2026-05-03 14:23:21,103 middleware 34045 133475877246656 Request: GET /api/classes/ from 127.0.0.1
INFO 2026-05-03 14:23:21,138 middleware 34045 133475862734528 Response: GET /api/classes/08Y025/assignment/ [200] - 0.115s
INFO 2026-05-03 14:23:21,158 middleware 34045 133475886687936 Request: GET /api/classes/08Y025/assignment/ from 127.0.0.1
INFO 2026-05-03 14:23:21,185 middleware 34045 133475877246656 Response: GET /api/classes/ [200] - 0.082s
INFO 2026-05-03 14:23:21,265 middleware 34045 133475886687936 Response: GET /api/classes/08Y025/assignment/ [200] - 0.107s
